"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000229558",14.872140247979,7.10245017947301,2.15369410147559,3.29779896532511,0.000974458752093534,0.00973240977127674
"ENSG00000137766",14.872140247979,7.10245017947301,2.15369410147559,3.29779896532511,0.000974458752093534,0.00973240977127674
"ENSG00000265369",80.0480691589021,7.07739195853954,1.58389628201627,4.46834305938906,7.88278145450887e-06,0.000196750942623593
"ENSG00000283676",14.4472219551796,7.06063018541172,2.15410011424506,3.27776324726961,0.0010463311485866,0.0102837307149665
"ENSG00000254506",14.4472219551796,7.06063018541172,2.15410011424506,3.27776324726961,0.0010463311485866,0.0102837307149665
"ENSG00000286791",14.4472219551796,7.06063018541172,2.15410011424506,3.27776324726961,0.0010463311485866,0.0102837307149665
"ENSG00000277478",14.4472219551796,7.06063018541172,2.15410011424506,3.27776324726961,0.0010463311485866,0.0102837307149665
"ENSG00000277270",14.4472219551796,7.06063018541172,2.15410011424506,3.27776324726961,0.0010463311485866,0.0102837307149665
"ENSG00000163873",2269.97889217943,7.04485266094805,0.698882710289599,10.0801644642616,6.76128563156157e-24,4.92112930458603e-21
"ENSG00000170549",2096.71028678485,7.03330764543791,0.702698999977253,10.0089905431281,1.39165236476187e-23,9.61395910768288e-21
"ENSG00000248329",14.0223036623802,7.01756165035166,2.15453065024094,3.25711850493604,0.00112549434431656,0.0108213676826152
"ENSG00000134873",14.0223036623802,7.01756165035166,2.15453065024094,3.25711850493604,0.00112549434431656,0.0108213676826152
"ENSG00000074410",8959.82712196812,7.01301961223336,0.658909909437019,10.6433664326362,1.87239614006976e-26,1.95684600700265e-23
"ENSG00000214263",74.9490496453093,6.98170884520051,1.5841372929386,4.40726247423247,1.04685300855481e-05,0.000249524454828569
"ENSG00000248118",13.5973853695808,6.97316772333185,2.1549880004892,3.23582670611107,0.00121290995584302,0.0114729628429347
"ENSG00000237233",13.5973853695808,6.97316772333185,2.1549880004892,3.23582670611107,0.00121290995584302,0.0114729628429347
"ENSG00000257522",13.5973853695808,6.97316772333185,2.1549880004892,3.23582670611107,0.00121290995584302,0.0114729628429347
"ENSG00000255986",13.5973853695808,6.97316772333185,2.1549880004892,3.23582670611107,0.00121290995584302,0.0114729628429347
"ENSG00000265943",13.5973853695808,6.97316772333185,2.1549880004892,3.23582670611107,0.00121290995584302,0.0114729628429347
"ENSG00000251767",13.1724670767814,6.92736423190091,2.15547475057062,3.21384615155757,0.00130969827523988,0.0121460732651883
"ENSG00000237064",13.1724670767814,6.92736423190091,2.15547475057062,3.21384615155757,0.00130969827523988,0.0121460732651883
"ENSG00000260409",13.1724670767814,6.92736423190091,2.15547475057062,3.21384615155757,0.00130969827523988,0.0121460732651883
"ENSG00000189108",12.747548783982,6.88005872151703,2.15599382953192,3.19113098900228,0.0014171701347623,0.0129570295026417
"ENSG00000233563",12.747548783982,6.88005872151703,2.15599382953192,3.19113098900228,0.0014171701347623,0.0129570295026417
"ENSG00000181009",12.747548783982,6.88005872151703,2.15599382953192,3.19113098900228,0.0014171701347623,0.0129570295026417
"ENSG00000167768",12.747548783982,6.88005872151703,2.15599382953192,3.19113098900228,0.0014171701347623,0.0129570295026417
"ENSG00000258692",12.747548783982,6.88005872151703,2.15599382953192,3.19113098900228,0.0014171701347623,0.0129570295026417
"ENSG00000226005",68.5752752533183,6.85242614505145,1.58448931797965,4.32469065414013,1.52746052772474e-05,0.000343017981540125
"ENSG00000281655",135.450877335439,6.83428700458324,1.20976545533208,5.64926612382666,1.61134242429015e-08,9.09649665812221e-07
"ENSG00000222033",12.3226304911826,6.83114933204783,2.15654856887779,3.16763064399824,0.00153686640119233,0.0137310691903109
"ENSG00000152954",12.3226304911826,6.83114933204783,2.15654856887779,3.16763064399824,0.00153686640119233,0.0137310691903109
"ENSG00000260947",12.3226304911826,6.83114933204783,2.15654856887779,3.16763064399824,0.00153686640119233,0.0137310691903109
"ENSG00000169126",12.3226304911826,6.83114933204783,2.15654856887779,3.16763064399824,0.00153686640119233,0.0137310691903109
"ENSG00000089199",12.3226304911826,6.83114933204783,2.15654856887779,3.16763064399824,0.00153686640119233,0.0137310691903109
"ENSG00000226383",66.8756020821207,6.81590035845552,1.58459460717929,4.30135274194098,1.69758572515781e-05,0.000375227204835722
"ENSG00000237970",66.8756020821207,6.81590035845552,1.58459460717929,4.30135274194098,1.69758572515781e-05,0.000375227204835722
"ENSG00000119147",265.377816864486,6.80430551304607,0.969522806952884,7.0182005665564,2.24743780364057e-12,2.95494572382535e-10
"ENSG00000278060",11.8977121983832,6.78052347705301,2.15714277415424,3.14328915002461,0.00167060724435575,0.0145823921344753
"ENSG00000122584",11.8977121983832,6.78052347705301,2.15714277415424,3.14328915002461,0.00167060724435575,0.0145823921344753
"ENSG00000254610",11.8977121983832,6.78052347705301,2.15714277415424,3.14328915002461,0.00167060724435575,0.0145823921344753
"ENSG00000255660",11.8977121983832,6.78052347705301,2.15714277415424,3.14328915002461,0.00167060724435575,0.0145823921344753
"ENSG00000153822",257.729287594097,6.76173113388282,0.969574747169599,6.97391423778496,3.08242032768296e-12,3.93844420489121e-10
"ENSG00000160180",1775.21056924832,6.73822444288637,0.700792839650209,9.61514453579415,6.90123586004369e-22,3.60624964640411e-19
"ENSG00000105388",315.68160552743,6.73214453590885,0.913987204632475,7.36568794594441,1.76235637840923e-13,2.85047157252308e-11
"ENSG00000177462",11.4727939055838,6.7280562827905,2.15778081237447,3.11804435566687,0.00182055402333598,0.0155335904201698
"ENSG00000231431",11.4727939055838,6.7280562827905,2.15778081237447,3.11804435566687,0.00182055402333598,0.0155335904201698
"ENSG00000214081",11.4727939055838,6.7280562827905,2.15778081237447,3.11804435566687,0.00182055402333598,0.0155335904201698
"ENSG00000272710",11.4727939055838,6.7280562827905,2.15778081237447,3.11804435566687,0.00182055402333598,0.0155335904201698
"ENSG00000242781",11.4727939055838,6.7280562827905,2.15778081237447,3.11804435566687,0.00182055402333598,0.0155335904201698
"ENSG00000251639",11.4727939055838,6.7280562827905,2.15778081237447,3.11804435566687,0.00182055402333598,0.0155335904201698
"ENSG00000249203",11.4727939055838,6.7280562827905,2.15778081237447,3.11804435566687,0.00182055402333598,0.0155335904201698
"ENSG00000155511",11.4727939055838,6.7280562827905,2.15778081237447,3.11804435566687,0.00182055402333598,0.0155335904201698
"ENSG00000242611",11.4727939055838,6.7280562827905,2.15778081237447,3.11804435566687,0.00182055402333598,0.0155335904201698
"ENSG00000254080",11.4727939055838,6.7280562827905,2.15778081237447,3.11804435566687,0.00182055402333598,0.0155335904201698
"ENSG00000255980",11.4727939055838,6.7280562827905,2.15778081237447,3.11804435566687,0.00182055402333598,0.0155335904201698
"ENSG00000286520",11.4727939055838,6.7280562827905,2.15778081237447,3.11804435566687,0.00182055402333598,0.0155335904201698
"ENSG00000255727",11.4727939055838,6.7280562827905,2.15778081237447,3.11804435566687,0.00182055402333598,0.0155335904201698
"ENSG00000287439",11.4727939055838,6.7280562827905,2.15778081237447,3.11804435566687,0.00182055402333598,0.0155335904201698
"ENSG00000259309",11.4727939055838,6.7280562827905,2.15778081237447,3.11804435566687,0.00182055402333598,0.0155335904201698
"ENSG00000262118",11.4727939055838,6.7280562827905,2.15778081237447,3.11804435566687,0.00182055402333598,0.0155335904201698
"ENSG00000204652",11.4727939055838,6.7280562827905,2.15778081237447,3.11804435566687,0.00182055402333598,0.0155335904201698
"ENSG00000137558",3124.09734672875,6.7169740473673,0.676894681605901,9.92321882546276,3.29940757956263e-23,1.9776551990499e-20
"ENSG00000276644",743.018663993533,6.70377292637187,0.768714384339722,8.72075905296087,2.76342929452592e-18,9.01076916924657e-16
"ENSG00000170099",245.406657102914,6.69038135585275,0.9696652975094,6.89968113021792,5.21193953440856e-12,6.41792880613167e-10
"ENSG00000226745",11.0478756127844,6.67360873250314,2.15846771953456,3.09182698082796,0.00198928759468808,0.0165641211587112
"ENSG00000269933",11.0478756127844,6.67360873250314,2.15846771953456,3.09182698082796,0.00198928759468808,0.0165641211587112
"ENSG00000251169",11.0478756127844,6.67360873250314,2.15846771953456,3.09182698082796,0.00198928759468808,0.0165641211587112
"ENSG00000286456",11.0478756127844,6.67360873250314,2.15846771953456,3.09182698082796,0.00198928759468808,0.0165641211587112
"ENSG00000254423",11.0478756127844,6.67360873250314,2.15846771953456,3.09182698082796,0.00198928759468808,0.0165641211587112
"ENSG00000214797",11.0478756127844,6.67360873250314,2.15846771953456,3.09182698082796,0.00198928759468808,0.0165641211587112
"ENSG00000139767",11.0478756127844,6.67360873250314,2.15846771953456,3.09182698082796,0.00198928759468808,0.0165641211587112
"ENSG00000275830",11.0478756127844,6.67360873250314,2.15846771953456,3.09182698082796,0.00198928759468808,0.0165641211587112
"ENSG00000287310",11.0478756127844,6.67360873250314,2.15846771953456,3.09182698082796,0.00198928759468808,0.0165641211587112
"ENSG00000140067",11.0478756127844,6.67360873250314,2.15846771953456,3.09182698082796,0.00198928759468808,0.0165641211587112
"ENSG00000287704",11.0478756127844,6.67360873250314,2.15846771953456,3.09182698082796,0.00198928759468808,0.0165641211587112
"ENSG00000261810",11.0478756127844,6.67360873250314,2.15846771953456,3.09182698082796,0.00198928759468808,0.0165641211587112
"ENSG00000168703",11.0478756127844,6.67360873250314,2.15846771953456,3.09182698082796,0.00198928759468808,0.0165641211587112
"ENSG00000189052",11.0478756127844,6.67360873250314,2.15846771953456,3.09182698082796,0.00198928759468808,0.0165641211587112
"ENSG00000196208",4207.93316756992,6.66067928772764,0.667996542495476,9.97112838764843,2.03898994679835e-23,1.29854986314928e-20
"ENSG00000170381",357.487028334386,6.64772136936145,0.875022839614473,7.59719754548393,3.02612414755939e-14,5.43355921279176e-12
"ENSG00000254126",10.622957319985,6.61702544658407,2.15920933381924,3.0645594861707,0.00217990818120098,0.0177347060993156
"ENSG00000163092",10.622957319985,6.61702544658407,2.15920933381924,3.0645594861707,0.00217990818120098,0.0177347060993156
"ENSG00000164089",10.622957319985,6.61702544658407,2.15920933381924,3.0645594861707,0.00217990818120098,0.0177347060993156
"ENSG00000287862",10.622957319985,6.61702544658407,2.15920933381924,3.0645594861707,0.00217990818120098,0.0177347060993156
"ENSG00000279739",10.622957319985,6.61702544658407,2.15920933381924,3.0645594861707,0.00217990818120098,0.0177347060993156
"ENSG00000255504",10.622957319985,6.61702544658407,2.15920933381924,3.0645594861707,0.00217990818120098,0.0177347060993156
"ENSG00000196341",10.622957319985,6.61702544658407,2.15920933381924,3.0645594861707,0.00217990818120098,0.0177347060993156
"ENSG00000257125",10.622957319985,6.61702544658407,2.15920933381924,3.0645594861707,0.00217990818120098,0.0177347060993156
"ENSG00000258343",10.622957319985,6.61702544658407,2.15920933381924,3.0645594861707,0.00217990818120098,0.0177347060993156
"ENSG00000285882",10.622957319985,6.61702544658407,2.15920933381924,3.0645594861707,0.00217990818120098,0.0177347060993156
"ENSG00000289292",10.622957319985,6.61702544658407,2.15920933381924,3.0645594861707,0.00217990818120098,0.0177347060993156
"ENSG00000111249",748.706031912541,6.59825696112837,0.759981250980183,8.68213124023559,3.88420859624628e-18,1.23684732948752e-15
"ENSG00000260886",57.1024813477346,6.58578113771966,1.58532270847062,4.15422115795782,3.26397373422103e-05,0.000643378061861446
"ENSG00000151892",4893.13025772021,6.56368318411524,0.663611135356587,9.89085751339644,4.56104051377895e-23,2.65576357573023e-20
"ENSG00000231613",10.1980390271856,6.55813200937075,2.16001246195692,3.03615470969516,0.00239616381324065,0.0189936291061602
"ENSG00000169224",10.1980390271856,6.55813200937075,2.16001246195692,3.03615470969516,0.00239616381324065,0.0189936291061602
"ENSG00000213938",10.1980390271856,6.55813200937075,2.16001246195692,3.03615470969516,0.00239616381324065,0.0189936291061602
"ENSG00000254192",10.1980390271856,6.55813200937075,2.16001246195692,3.03615470969516,0.00239616381324065,0.0189936291061602
"ENSG00000218803",10.1980390271856,6.55813200937075,2.16001246195692,3.03615470969516,0.00239616381324065,0.0189936291061602
"ENSG00000204876",10.1980390271856,6.55813200937075,2.16001246195692,3.03615470969516,0.00239616381324065,0.0189936291061602
"ENSG00000277575",10.1980390271856,6.55813200937075,2.16001246195692,3.03615470969516,0.00239616381324065,0.0189936291061602
"ENSG00000227487",10.1980390271856,6.55813200937075,2.16001246195692,3.03615470969516,0.00239616381324065,0.0189936291061602
"ENSG00000257572",10.1980390271856,6.55813200937075,2.16001246195692,3.03615470969516,0.00239616381324065,0.0189936291061602
"ENSG00000260255",10.1980390271856,6.55813200937075,2.16001246195692,3.03615470969516,0.00239616381324065,0.0189936291061602
"ENSG00000224924",10.1980390271856,6.55813200937075,2.16001246195692,3.03615470969516,0.00239616381324065,0.0189936291061602
"ENSG00000231638",54.5529715909382,6.51918355154839,1.58555594176492,4.11160740521821,3.92914014896026e-05,0.000747530122608311
"ENSG00000271252",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000233639",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000178660",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000243822",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000169836",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000197826",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000250049",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000287783",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000213911",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000236466",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000219074",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000204695",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000196166",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000228339",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000285587",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000187857",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000257185",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000261502",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000279174",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000260578",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000263618",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000261738",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000268433",9.77312073438617,6.49673172670409,2.16088508876457,3.0065142105351,0.00264261701670088,0.0203611393163915
"ENSG00000205364",53.27821671254,6.48469525929577,1.58568100711238,4.0895332858308,4.32242039033151e-05,0.000807434283644581
"ENSG00000204385",1271.02867183057,6.47595671224157,0.709718559965087,9.12468276517967,7.19466602719506e-20,3.02316899590148e-17
"ENSG00000086548",893.407053621997,6.46472385791822,0.734647905362281,8.79975810280196,1.37111377187062e-18,4.73603612098938e-16
"ENSG00000256916",104.006923668284,6.44937004403224,1.2105977370944,5.32742615190376,9.96142585975169e-08,4.67224115785523e-06
